# FungiHKD full species list template
# Format: 学名<TAB>和名
# - 1行に1種
# - 和名が空欄の場合は「和名なし」を記載
# - (空欄) / （空欄）も読み込み時に和名なしへ正規化されます

# ここに下記のようにコピペしてください:
# Acanthofungus ahmadii	タチカタウロコタケ
# Agaricus abruptibulbus	ウスキモリノカサ
# Agaricus arvensis シロオオハラタケ
# Agaricus campestris ハラタケ
# Agaricus essettei 和名なし
# Agaricus jezoënsis キハラタケ
# Agaricus moelleri ナカグロモリノカサ
# Agaricus silvaticus モリハラタケ
# Agaricus subperonatus 和名なし
# Agrocybe acericola クチキフミヅキタケ
# Agrocybe erebia ツチナメコ
# Agrocybe farinacea ツバナシフミヅキタケ
# Agrocybe firma ツバナシヤナギマツタケ
# Agrocybe pediades ハタケキノコ
# Agrocybe praecox フミヅキタケ
# Akanthomyces tuberclatus ガヤドリナガミノツブタケ
# Akanthomyces sp. ガヤドリナガミノツブタケ近縁種
# Albatrellus cristatus ザボンタケ
# Albatrellus lithophylloides コウモリタケ
# Albatrellus confluens ニンギョウタケ
# Albatrellus ovinus ニンギョウタケモドキ
# Albatrellus pes-caprae センニンタケ
# Aleuria aurantia ヒイロチャワンタケ
# Aleuria rhenana キンチャワンタケ
# Alpova diplophloeus 和名なし
# Amanita avellaneosquamosa アクイロウロコツルタケ
# Amanita caesareoides タマゴタケ
# Amanita ceciliae テングツルタケ
# Amanita cheelii オオツルタケ
# Amanita citrina コタマゴテングタケ
# Amanita citrina var. alba シロコタマゴテングタケ
# Amanita clarisquamosa シロウロコツルタケ
# Amanita crocea コガネツルタケ
# Amanita farinosa ヒメコナカブリツルタケ
# Amanita flavipes コガネテングタケ
# Amanita fulva カバイロツルタケ
# Amanita griseoturcosa アオミドリタマゴテングタケ
# Amanita ibotengutake イボテングタケ
# Amanita imazekii ミヤマタマゴタケ
# Amanita longistriata タマゴテングタケモドキ
# Amanita muscaria ベニテングタケ
# Amanita oberwinkleriana ニオイドクツルタケ
# Amanita onusta 和名なし
# Amanita orientifulva 和名なし (ｶﾊﾞｲﾛﾂﾙﾀｹ近縁種)
# Amanita orientigemmata ウスキテングタケ
# Amanita pallidorosea アケボノドクツルタケ
# Amanita pantherina テングタケ
# Amanita porphyria コテングタケ
# Amanita pseudoporphyria コテングタケモドキ
# Amanita regalis オウテングタケ
# Amanita rhodophylla タマゴテングタケモドキ
# Amanita rubescens ガンタケ
# Amanita rubescens f. annulosulfurea ミドリガンタケ(仮)
# Amanita rubrovolvata ヒメベニテングタケ
# Amanita satotamagotake サトタマゴタケ
# Amanita sepiacea テングタケモドキ
# Amanita sinensis ハイカグラテングタケ
# Amanita sphaerobulbosa タマシロオニタケ
# Amanita spissacea ヘビキノコモドキ
# Amanita subjunquillea タマゴタケモドキ
# Amanita vaginata ツルタケ
# Amanita virosa ドクツルタケ
# Amanita volvata フクロツルタケ
# Amanita sp. ヒメテングタケ(仮)
# Amphichorda sp. 糞生Cordycipitaceae
# Ampulloclitocybe avellaneoalba クロホテイシメジ
# Ampulloclitocybe clavipes ホテイシメジ
# Antrodiella brunneimontana ビスケットタケ
# Antrodiella semisupina ニカワオシロイタケ
# Apioperdon pyriforme タヌキノチャブクロ
# Aporpium strigosum モモケタケ
# Arachnopeziza aurata 和名なし
# Arachnopeziza aurelia クモノスアカゲヒナチャワン
# Armillaria cepistipes クロゲナラタケ
# Armillaria jezoensis コバリナラタケ
# Armillaria mellea ナラタケ
# Armillaria ostoyae ツバナラタケ
# Armillaria sinapina ホテイナラタケ
# Arrhenia discorosea 和名なし
# Arrhenia epichysium ヒダサカズキタケ
# Arrhenia oniscus 和名なし
# Artomyces pyxidatus フサヒメホウキタケ
# Ascobolus sp. スイライカビ属
# Ascoclavulina sakaii クチキトサカタケ
# Ascocalyx abietis アスコカリックス枝枯病菌
# Ascocoryne cylichnium ムラサキゴムタケ
# Asterophora lycoperdoides ヤグラタケ
# Astraeus hygrometricus ツチグリ
# Astraeus koreanus コツチグリ
# Astraeus sp. 和名なし
# Atheniella adonis コウバイタケ
# Atheniella aurantiidisca オウバイタケ
# Aureoboletus auriflammeus ハナガサイグチ
# Aureoboletus mirabilis オオキノボリイグチ
# Aureoboletus viscidipes ヒメヌメリイグチ
# Auricularia americana アメリカキクラゲ
# Auricularia cornea ナンカイキクラゲ
# Auricularia mesenterica ヒダキクラゲ
# Auriscalpium vulgare マツカサタケ
# Auriscalpium sp. マツカサタケ近縁種
# Austroboletus gracilis クリカワヤシャイグチ
# Baorangia pseudocalopus ニセアシベニイグチ
# Beauveria brongniartii マヤサンエツキムシタケ
# Bjerkandera adusta ヤケイロタケ
# Bjerkandera fumosa ヒメモグサタケ
# Bolbitius reticulatus クロシワオキナタケ
# Bolbitius titubans シワナシキオキナタケ
# Boletellus badiovinosus アヤメイグチ
# Boletellus obscurococcineus ミヤマベニイグチ
# Boletopsis grisea クロカワ
# Boletus aurantiosplendens コガネヤマドリ
# Boletus edulis ヤマドリタケ
# Boletus hiratsukae ススケヤマドリタケ
# Boletus reticulatus ヤマドリタケモドキ
# Boletus rhodocarpus バライロウラベニイロガワリ
# Boletus speciosus アカジコウ
# Boletus subtomentosus アワタケ
# Boletus subvelutipes アメリカウラベニイロガワリ
# Boletus violaceofuscus ムラサキヤマドリタケ
# Bondarzewia mesenterica ミヤマトンビマイ
# Bovista ochrotricha スゴモリダンゴタケ
# Bovista plumbea シバフダンゴタケ
# Bryoperdon acuminatum モリノコダマタケ
# Buchwaldoboletus lignicola 和名なし
# Bulgaria inquinans ゴムタケ
# Butyriboletus appendiculatus ミヤマアミアシイグチ
# Byssocorticium sp. ビスソコルチシウム属
# Byssonectria fusispora 和名なし
# Calcipostia guttulata シミガタセンベイタケ
# Caloboletus calopus アシベニイグチ
# Caloboletus panniformis モウセンアシベニイグチ
# Calocera cornea ツノフノリタケ
# Calocera viscosa ニカワホウキタケ
# Calocybe gambosa ユキワリ
# Calocybe ionides ヒメムラサキシメジ
# Caloscypha fulgens キチャワンタケ
# Calostoma japonicum クチベニタケ
# Calostoma sp. ホオベニタケ
# Calvatia nipponica オニフスベ
# Camarops petersii ヘタタケ
# Cantharellula umbonata ハイイロサカズキタケ
# Cantharellus cibarius アンズタケ
# Cantharellus cinereus アクイロウスタケ
# Cantharellus minor ヒナアンズタケ
# Cantharellus tubaeformis ミキイロウスタケ
# Catathelasma imperiale オオモミタケ
# Catathelasma ventricosum モミタケ
# Cerioporus choseniae エゾカンバタケモドキ
# Cerioporus varius キアシグロタケ
# Chalciporus piperatus コショウイグチ
# Cheilymenia vitellina 和名なし
# Chiua virens ミドリニガイグチ
# Chlorencoelia versiformis コケイロサラタケ
# Chlorociboria aeruginascens ロクショウグサレキンモドキ
# Chlorociboria aeruginosa ロクショウグサレキン
# Chlorociboria poutoensis 和名なし
# Chlorophyllum agaricoides スナタマゴタケ
# Chlorophyllum olivieri 和名なし
# Chlorosplenium chlora フユノウスキサラタケ
# Chondrostereum purpureum ムラサキウロコタケ
# Chroogomphus tomentosus フサクギタケ
# Ciboria amentacea キボリア アメンタケア
# Ciboria americana アメリカクリノイガワンタケ
# Ciboria betulae キボリア ベツラエ
# Ciboria shiraiana キツネノワン
# Cytospora aff. chrysosperma 和名なし
# Clathrus bicolumnatus カニノツメ
# Clavaria fragilis シロソウメンタケ
# Clavaria fumosa サヤナギナタタケ
